web-scraper-order,web-scraper-start-url,Headlines,pages,pages-href,Year,Year-href
"1706897240-248","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.07 am | 14 Dec 2010 |   Source: Moneycontrol.com","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-249","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Stay away from smallcap banks: Ajay Srivastava","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-250","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.51 am | 13 Dec 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-251","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Malkani bullish on IDBI bank","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-252","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","7.21 pm | 08 Dec 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-253","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","State Bank of India has support at Rs 2770: Bhambwani","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-254","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.31 pm | 08 Dec 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-255","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank, Axis Bank: Seth","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-256","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.34 pm | 06 Dec 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-257","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank sees credit growth at 18-20%","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-258","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.07 pm | 02 Dec 2010 |   Source: Reuters","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-259","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy realty stocks with long term prospective: Nanavati","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-260","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.38 pm | 01 Dec 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-261","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank; target of Rs 2550: Aditya Birla Money","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-262","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.39 am | 29 Nov 2010 |   Source: Moneycontrol.com","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-263","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank on dips: Advani","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-264","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.43 pm | 26 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-265","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Accumulate HDFC Bank, says Manish Shah","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-266","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.41 pm | 24 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-267","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank; target of Rs 2475: Aditya Birla Money","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-268","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.31 pm | 23 Nov 2010 |   Source: Moneycontrol.com","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-269","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Axis Bank has good support at Rs 1400-1420: Gujral","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-270","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.20 pm | 18 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-271","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","ICICI Bank, HDFC Bank look weak: Mohindar","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-272","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","5.33 pm | 11 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-273","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Harihar bullish on public sector banks","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-274","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.39 pm | 03 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-275","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank a safest bet: Ajay Srivastava","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-276","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.44 am | 02 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-277","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","UCO Bank has strong support at Rs 115-116: Gujral","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-278","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","5.41 pm | 01 Nov 2010 |   Source: CNBC-TV18","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-279","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank a market performer; target of Rs 2413: Karvy","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897240-280","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.53 pm | 23 Oct 2010 |   Source: Moneycontrol.com","","","2010","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2010"
"1706897242-281","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank, IndusInd Bank best bets, says Irani","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-282","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.29 pm | 30 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-283","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Good time to buy ICICI Bank, HDFC Bank, says Radhika Gupta","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-284","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","5.22 pm | 29 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-285","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Book profit in Bharti Airtel, says Phani Sekhar","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-286","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.38 pm | 27 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-287","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2012: Year of savings rate war?","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-288","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.24 am | 24 Dec 2011 |   Source: Moneycontrol.com","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-289","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank to raise NRE deposit rate to 9%","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-290","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","5.56 pm | 22 Dec 2011 |   Source: Reuters","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-291","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","IndusInd Bank looks weak, says Sukhani","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-292","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.32 am | 21 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-293","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Stay away from Reliance Capital: Sukhani","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-294","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.55 pm | 19 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-295","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer Yes Bank, Kotak Mahindra for long term: Mohindar","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-296","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.04 pm | 16 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-297","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Bull's Eye: Buy Lupin, HDFC Bank, Coal India; short Havells","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-298","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.14 am | 16 Dec 2011 |   Source: Moneycontrol.com","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-299","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Why HSBC Securities feels private banks are a better bet","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-300","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.19 pm | 13 Dec 2011 |   Source: Moneycontrol.com","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-301","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Super Six trading stocks for short term gain","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-302","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.32 am | 01 Dec 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-303","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank confident of maintaining margins of 3.9-4.2%","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-304","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.21 pm | 28 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-305","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC may slip to Rs 550: Manghnani","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-306","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.34 am | 25 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-307","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy ICICI Bank, Axis Bank: Shardul Kulkarni","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-308","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.01 pm | 24 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-309","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Stay away from HDFC Bank: Sukhani","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-310","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.29 pm | 24 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-311","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Bull's Eye: 12 trading ideas for the day","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-312","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.14 am | 24 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-313","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank has support at Rs 396: Kulkarni","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-314","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.05 pm | 23 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-315","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Inside Companies: Federal Bank's main focus on SME lending","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-316","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.08 am | 21 Nov 2011 |   Source: Moneycontrol.com","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-317","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Super Six intraday picks for the day","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-318","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.28 am | 16 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-319","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","DCB looks attractive: Mehraboon Irani","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897242-320","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.15 am | 04 Nov 2011 |   Source: CNBC-TV18","","","2011","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2011"
"1706897244-321","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank cuts base rate by 10 bps, stock down","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-322","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.02 am | 31 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-323","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank mops up Rs 1,405 cr from bonds","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-324","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.33 pm | 28 Dec 2012 |   Source: PTI","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-325","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank allots debentures worth Rs 1405 cr","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-326","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.19 pm | 28 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-327","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Banking shares fall on year-end profit-taking","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-328","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.04 pm | 28 Dec 2012 |   Source: Reuters","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-329","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Bank credit rises 16%, robust growth expected in Q4","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-330","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.07 pm | 26 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-331","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","RBI rate hike hits investment growth the most","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-332","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.15 pm | 24 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-333","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank, Axis Bank safe bets: Atul Badkar","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-334","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.23 am | 20 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-335","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Go short on HDFC Bank, ICICI, HDFC: Sukhani","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-336","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.21 pm | 18 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-337","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Global economy still fragile, says RBI","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-338","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","12.56 pm | 18 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-339","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","RBI leaves key rate unchanged, shifts focus to growth","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-340","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.02 am | 18 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-341","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Ambareesh Baliga negative on IT space","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-342","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","5.39 pm | 17 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-343","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Short sell HDFC Bank, Axis Bank: Sukhani","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-344","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.59 pm | 17 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-345","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","See lower levels in Titan Industries: Sukhani","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-346","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.57 am | 17 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-347","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Banks to remain stressed next year too: Fitch","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-348","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.00 pm | 13 Dec 2012 |   Source: PTI","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-349","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Mkt looking weak; buy ACC & Ambuja Cement on dip: Tulsian","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-350","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.55 pm | 13 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-351","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank Q3 results on Jan 18, 2013","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-352","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.26 pm | 12 Dec 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-353","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","No price correction likely in Mumbai realty market: HDFC","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-354","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.10 pm | 05 Dec 2012 |   Source: PTI","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-355","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank has target of Rs 735: Amit Gupta","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-356","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","12.49 pm | 03 Dec 2012 |   Source: CNBC-TV18","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-357","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","RBI rejected bankers' plea for rate cut in pre-policy meet","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-358","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.44 pm | 21 Nov 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-359","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank's director Mr. Ashim Samanta completes his tenure","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
"1706897244-360","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.17 pm | 19 Nov 2012 |   Source: Moneycontrol.com","","","2012","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2012"
